"original_row","filename","predicted_class","confidence","sign_name"
"1856","01856.png","24","0.97706556","우측 차로 폭 감소"
"1857","01857.png","12","0.93380445","우선도로"
"1858","01858.png","10","0.89350194","3.5톤 초과 차량 추월 금지"
"1859","01859.png","38","0.88202339","우측 통행"
"1860","01860.png","9","0.90433139","추월 금지"
"1861","01861.png","42","0.95990556","3.5톤 초과 차량 추월 금지 해제"
"1862","01862.png","5","0.92151177","제한속도 80km/h"
"1863","01863.png","1","0.90008920","제한속도 30km/h"
"1864","01864.png","13","0.92447221","양보"
"1865","01865.png","21","0.93663043","연속 굽은도로"
"1866","01866.png","9","0.94552702","추월 금지"
"1867","01867.png","33","0.94472486","우회전 지시"
"1868","01868.png","25","0.93599653","도로 공사"
"1869","01869.png","25","0.93031240","도로 공사"
"1870","01870.png","10","0.90237761","3.5톤 초과 차량 추월 금지"
"1871","01871.png","33","0.93223482","우회전 지시"
"1872","01872.png","9","0.92242312","추월 금지"
"1873","01873.png","12","0.93832588","우선도로"
"1874","01874.png","14","0.93803406","정지"
"1875","01875.png","38","0.90311569","우측 통행"
"1876","01876.png","38","0.77705687","우측 통행"
"1877","01877.png","2","0.90033621","제한속도 50km/h"
"1878","01878.png","7","0.92799222","제한속도 100km/h"
"1879","01879.png","25","0.94507653","도로 공사"
"1880","01880.png","5","0.89459515","제한속도 80km/h"
"1881","01881.png","15","0.93933266","모든 차량 통행 금지"
"1882","01882.png","12","0.90769672","우선도로"
"1883","01883.png","1","0.90957141","제한속도 30km/h"
"1884","01884.png","2","0.73110944","제한속도 50km/h"
"1885","01885.png","1","0.88229644","제한속도 30km/h"
"1886","01886.png","18","0.94958079","일반 위험 주의"
"1887","01887.png","8","0.94006109","제한속도 120km/h"
"1888","01888.png","16","0.98638189","3.5톤 초과 차량 통행 금지"
"1889","01889.png","39","0.98702455","좌측 통행"
"1890","01890.png","13","0.89729649","양보"
"1891","01891.png","10","0.91523808","3.5톤 초과 차량 추월 금지"
"1892","01892.png","1","0.91018885","제한속도 30km/h"
"1893","01893.png","4","0.93871009","제한속도 70km/h"
"1894","01894.png","2","0.87825716","제한속도 50km/h"
"1895","01895.png","17","0.94717640","진입 금지"
"1896","01896.png","23","0.93910766","미끄러운 도로"
"1897","01897.png","9","0.91249454","추월 금지"
"1898","01898.png","21","0.96209532","연속 굽은도로"
"1899","01899.png","38","0.90100241","우측 통행"
"1900","01900.png","10","0.93471360","3.5톤 초과 차량 추월 금지"
"1901","01901.png","10","0.85688013","3.5톤 초과 차량 추월 금지"
"1902","01902.png","31","0.94142425","야생동물 출현 주의"
"1903","01903.png","2","0.90624696","제한속도 50km/h"
"1904","01904.png","36","0.97555977","직진 또는 우회전 지시"
"1905","01905.png","38","0.91282851","우측 통행"
"1906","01906.png","2","0.89132100","제한속도 50km/h"
"1907","01907.png","31","0.93750370","야생동물 출현 주의"
"1908","01908.png","38","0.93043905","우측 통행"
"1909","01909.png","7","0.54178244","제한속도 100km/h"
"1910","01910.png","22","0.95503879","노면 요철"
"1911","01911.png","25","0.91739935","도로 공사"
"1912","01912.png","9","0.93998051","추월 금지"
"1913","01913.png","38","0.90112185","우측 통행"
"1914","01914.png","34","0.88857782","좌회전 지시"
"1915","01915.png","38","0.91304326","우측 통행"
"1916","01916.png","29","0.97178560","자전거 횡단 주의"
"1917","01917.png","16","0.96753359","3.5톤 초과 차량 통행 금지"
"1918","01918.png","25","0.89678770","도로 공사"
"1919","01919.png","35","0.94984829","직진 지시"
"1920","01920.png","8","0.93983614","제한속도 120km/h"
"1921","01921.png","22","0.97162205","노면 요철"
"1922","01922.png","5","0.93370873","제한속도 80km/h"
"1923","01923.png","13","0.89994615","양보"
"1924","01924.png","4","0.94113803","제한속도 70km/h"
"1925","01925.png","11","0.84829640","다음 교차로 우선권"
"1926","01926.png","34","0.92514724","좌회전 지시"
"1927","01927.png","31","0.95161134","야생동물 출현 주의"
"1928","01928.png","25","0.92450571","도로 공사"
"1929","01929.png","1","0.89859748","제한속도 30km/h"
"1930","01930.png","13","0.91668379","양보"
"1931","01931.png","8","0.92987853","제한속도 120km/h"
"1932","01932.png","1","0.91386032","제한속도 30km/h"
"1933","01933.png","12","0.91159523","우선도로"
"1934","01934.png","2","0.86302656","제한속도 50km/h"
"1935","01935.png","17","0.93759376","진입 금지"
"1936","01936.png","8","0.95088547","제한속도 120km/h"
"1937","01937.png","30","0.62652910","빙판·눈길 주의"
"1938","01938.png","5","0.92449963","제한속도 80km/h"
"1939","01939.png","2","0.53612334","제한속도 50km/h"
"1940","01940.png","5","0.92238528","제한속도 80km/h"
"1941","01941.png","15","0.93559903","모든 차량 통행 금지"
"1942","01942.png","1","0.90886700","제한속도 30km/h"
"1943","01943.png","10","0.94858593","3.5톤 초과 차량 추월 금지"
"1944","01944.png","11","0.94373918","다음 교차로 우선권"
"1945","01945.png","8","0.93709642","제한속도 120km/h"
"1946","01946.png","25","0.93176979","도로 공사"
"1947","01947.png","18","0.65954262","일반 위험 주의"
"1948","01948.png","17","0.94130164","진입 금지"
"1949","01949.png","10","0.87557101","3.5톤 초과 차량 추월 금지"
"1950","01950.png","15","0.92950493","모든 차량 통행 금지"
"1951","01951.png","25","0.93393242","도로 공사"
"1952","01952.png","5","0.92319959","제한속도 80km/h"
"1953","01953.png","4","0.91477436","제한속도 70km/h"
"1954","01954.png","4","0.91474700","제한속도 70km/h"
"1955","01955.png","1","0.90064138","제한속도 30km/h"
"1956","01956.png","4","0.93928689","제한속도 70km/h"
"1957","01957.png","7","0.93563849","제한속도 100km/h"
"1958","01958.png","40","0.95244867","회전교차로"
"1959","01959.png","11","0.95580411","다음 교차로 우선권"
"1960","01960.png","1","0.88631481","제한속도 30km/h"
"1961","01961.png","20","0.98333782","우측 위험 굽은도로"
"1962","01962.png","17","0.95664984","진입 금지"
"1963","01963.png","26","0.98765367","신호등 주의"
"1964","01964.png","38","0.89107823","우측 통행"
"1965","01965.png","12","0.91456789","우선도로"
"1966","01966.png","7","0.93923432","제한속도 100km/h"
"1967","01967.png","4","0.90873408","제한속도 70km/h"
"1968","01968.png","1","0.86469907","제한속도 30km/h"
"1969","01969.png","37","0.62529212","직진 또는 좌회전 지시"
"1970","01970.png","9","0.93359190","추월 금지"
"1971","01971.png","9","0.92452365","추월 금지"
"1972","01972.png","5","0.94515449","제한속도 80km/h"
"1973","01973.png","1","0.90203547","제한속도 30km/h"
"1974","01974.png","34","0.85806727","좌회전 지시"
"1975","01975.png","12","0.93052441","우선도로"
"1976","01976.png","30","0.98278135","빙판·눈길 주의"
"1977","01977.png","12","0.91494554","우선도로"
"1978","01978.png","10","0.90868992","3.5톤 초과 차량 추월 금지"
"1979","01979.png","3","0.91310561","제한속도 60km/h"
"1980","01980.png","10","0.90423244","3.5톤 초과 차량 추월 금지"
"1981","01981.png","17","0.95011121","진입 금지"
"1982","01982.png","10","0.90345573","3.5톤 초과 차량 추월 금지"
"1983","01983.png","7","0.93036407","제한속도 100km/h"
"1984","01984.png","10","0.91820318","3.5톤 초과 차량 추월 금지"
"1985","01985.png","25","0.92906708","도로 공사"
"1986","01986.png","2","0.86407822","제한속도 50km/h"
"1987","01987.png","22","0.96974021","노면 요철"
"1988","01988.png","8","0.90426022","제한속도 120km/h"
"1989","01989.png","38","0.91359198","우측 통행"
"1990","01990.png","7","0.93387920","제한속도 100km/h"
"1991","01991.png","2","0.90284789","제한속도 50km/h"
"1992","01992.png","22","0.94224519","노면 요철"
"1993","01993.png","11","0.93380809","다음 교차로 우선권"
"1994","01994.png","11","0.93893313","다음 교차로 우선권"
"1995","01995.png","13","0.91297042","양보"
"1996","01996.png","35","0.93840903","직진 지시"
"1997","01997.png","12","0.92104316","우선도로"
"1998","01998.png","3","0.92076021","제한속도 60km/h"
"1999","01999.png","3","0.91668129","제한속도 60km/h"
"2000","02000.png","34","0.97567278","좌회전 지시"
"2001","02001.png","38","0.87811410","우측 통행"
"2002","02002.png","8","0.65214723","제한속도 120km/h"
"2003","02003.png","11","0.94910568","다음 교차로 우선권"
"2004","02004.png","9","0.92040056","추월 금지"
"2005","02005.png","26","0.91770971","신호등 주의"
"2006","02006.png","17","0.96081227","진입 금지"
"2007","02007.png","2","0.87136608","제한속도 50km/h"
"2008","02008.png","4","0.90949970","제한속도 70km/h"
"2009","02009.png","35","0.94334066","직진 지시"
"2010","02010.png","36","0.97561955","직진 또는 우회전 지시"
"2011","02011.png","12","0.92469096","우선도로"
"2012","02012.png","38","0.90865052","우측 통행"
"2013","02013.png","10","0.92024112","3.5톤 초과 차량 추월 금지"
"2014","02014.png","22","0.96508849","노면 요철"
"2015","02015.png","38","0.93407798","우측 통행"
"2016","02016.png","8","0.96031147","제한속도 120km/h"
"2017","02017.png","7","0.95439708","제한속도 100km/h"
"2018","02018.png","9","0.43864924","추월 금지"
"2019","02019.png","17","0.95618737","진입 금지"
"2020","02020.png","3","0.91394800","제한속도 60km/h"
"2021","02021.png","25","0.94714069","도로 공사"
"2022","02022.png","7","0.92106086","제한속도 100km/h"
"2023","02023.png","4","0.92217761","제한속도 70km/h"
"2024","02024.png","1","0.90189129","제한속도 30km/h"
"2025","02025.png","4","0.44654667","제한속도 70km/h"
"2026","02026.png","1","0.89713782","제한속도 30km/h"
"2027","02027.png","38","0.90764034","우측 통행"
"2028","02028.png","4","0.93829125","제한속도 70km/h"
"2029","02029.png","25","0.93612725","도로 공사"
"2030","02030.png","10","0.89941758","3.5톤 초과 차량 추월 금지"
"2031","02031.png","7","0.94124013","제한속도 100km/h"
"2032","02032.png","38","0.92911834","우측 통행"
"2033","02033.png","13","0.89919817","양보"
"2034","02034.png","14","0.94465166","정지"
"2035","02035.png","35","0.93290830","직진 지시"
"2036","02036.png","26","0.94211775","신호등 주의"
"2037","02037.png","35","0.93498510","직진 지시"
"2038","02038.png","25","0.93690073","도로 공사"
"2039","02039.png","12","0.91103035","우선도로"
"2040","02040.png","13","0.88332796","양보"
"2041","02041.png","4","0.91818076","제한속도 70km/h"
"2042","02042.png","7","0.92506433","제한속도 100km/h"
"2043","02043.png","1","0.89237225","제한속도 30km/h"
"2044","02044.png","3","0.91188711","제한속도 60km/h"
"2045","02045.png","0","0.87275964","제한속도 20km/h"
"2046","02046.png","38","0.89561367","우측 통행"
"2047","02047.png","7","0.94661170","제한속도 100km/h"
"2048","02048.png","2","0.90956938","제한속도 50km/h"
"2049","02049.png","13","0.88908738","양보"
"2050","02050.png","39","0.98954928","좌측 통행"
"2051","02051.png","1","0.89443803","제한속도 30km/h"
"2052","02052.png","25","0.83803648","도로 공사"
"2053","02053.png","3","0.90714604","제한속도 60km/h"
"2054","02054.png","26","0.56040388","신호등 주의"
"2055","02055.png","1","0.87328738","제한속도 30km/h"
"2056","02056.png","32","0.97438669","모든 속도·추월 제한 해제"
"2057","02057.png","36","0.97012275","직진 또는 우회전 지시"
"2058","02058.png","12","0.90116978","우선도로"
"2059","02059.png","9","0.92228824","추월 금지"
"2060","02060.png","14","0.91249174","정지"
"2061","02061.png","9","0.91599411","추월 금지"
"2062","02062.png","2","0.88234317","제한속도 50km/h"
"2063","02063.png","2","0.86183244","제한속도 50km/h"
"2064","02064.png","5","0.90420544","제한속도 80km/h"
"2065","02065.png","18","0.96969134","일반 위험 주의"
"2066","02066.png","11","0.91778368","다음 교차로 우선권"
"2067","02067.png","12","0.92078954","우선도로"
"2068","02068.png","15","0.94558471","모든 차량 통행 금지"
"2069","02069.png","18","0.94643122","일반 위험 주의"
"2070","02070.png","11","0.92626351","다음 교차로 우선권"
"2071","02071.png","12","0.90225524","우선도로"
"2072","02072.png","30","0.97953278","빙판·눈길 주의"
"2073","02073.png","1","0.89032215","제한속도 30km/h"
"2074","02074.png","9","0.89554179","추월 금지"
"2075","02075.png","18","0.94203901","일반 위험 주의"
"2076","02076.png","33","0.91218162","우회전 지시"
"2077","02077.png","7","0.92985874","제한속도 100km/h"
"2078","02078.png","38","0.92948598","우측 통행"
"2079","02079.png","17","0.95216650","진입 금지"
"2080","02080.png","2","0.91624451","제한속도 50km/h"
"2081","02081.png","9","0.93732709","추월 금지"
"2082","02082.png","15","0.93695563","모든 차량 통행 금지"
"2083","02083.png","13","0.90524065","양보"
"2084","02084.png","10","0.89929956","3.5톤 초과 차량 추월 금지"
"2085","02085.png","31","0.90843236","야생동물 출현 주의"
"2086","02086.png","28","0.98187983","어린이 보호"
"2087","02087.png","18","0.97734308","일반 위험 주의"
"2088","02088.png","1","0.90010715","제한속도 30km/h"
"2089","02089.png","13","0.90850830","양보"
"2090","02090.png","31","0.94435370","야생동물 출현 주의"
"2091","02091.png","28","0.97074944","어린이 보호"
"2092","02092.png","9","0.91591811","추월 금지"
"2093","02093.png","11","0.94638819","다음 교차로 우선권"
"2094","02094.png","25","0.93597347","도로 공사"
"2095","02095.png","37","0.98609692","직진 또는 좌회전 지시"
"2096","02096.png","25","0.92884129","도로 공사"
"2097","02097.png","12","0.92986339","우선도로"
"2098","02098.png","18","0.97097594","일반 위험 주의"
"2099","02099.png","1","0.93118656","제한속도 30km/h"
"2100","02100.png","29","0.96994644","자전거 횡단 주의"
