original_row,filename,predicted_class,confidence
2709,02709.png,25,0.89868951
2710,02710.png,25,0.90514129
2711,02711.png,10,0.93044508
2712,02712.png,1,0.92011982
2713,02713.png,1,0.89312238
2714,02714.png,1,0.91054374
2715,02715.png,16,0.98232216
2716,02716.png,5,0.90129912
2717,02717.png,23,0.92574054
2718,02718.png,10,0.89202380
2719,02719.png,9,0.60843670
2720,02720.png,17,0.94611377
2721,02721.png,2,0.90981442
2722,02722.png,12,0.91903651
2723,02723.png,9,0.92507613
2724,02724.png,18,0.94991517
2725,02725.png,35,0.86189997
2726,02726.png,10,0.91375870
2727,02727.png,2,0.91075844
2728,02728.png,15,0.93486303
2729,02729.png,12,0.92008913
2730,02730.png,4,0.91930163
2731,02731.png,25,0.91014606
2732,02732.png,10,0.89913416
2733,02733.png,12,0.91728139
2734,02734.png,5,0.93394780
2735,02735.png,13,0.91377079
2736,02736.png,2,0.89302063
2737,02737.png,3,0.90200067
2738,02738.png,28,0.98427272
2739,02739.png,1,0.90453637
2740,02740.png,23,0.82422316
2741,02741.png,2,0.80568373
2742,02742.png,1,0.88082182
2743,02743.png,9,0.90970945
2744,02744.png,5,0.92684865
2745,02745.png,38,0.90472865
2746,02746.png,12,0.90019989
2747,02747.png,1,0.90490258
2748,02748.png,27,0.87075859
2749,02749.png,13,0.91745061
2750,02750.png,9,0.93849248
2751,02751.png,27,0.71847939
2752,02752.png,0,0.87284267
2753,02753.png,5,0.40776163
2754,02754.png,38,0.90683234
2755,02755.png,5,0.91112882
2756,02756.png,4,0.92598557
2757,02757.png,18,0.66310567
2758,02758.png,3,0.59430844
2759,02759.png,36,0.97732443
2760,02760.png,30,0.97650003
2761,02761.png,10,0.90079331
2762,02762.png,38,0.91988713
2763,02763.png,16,0.98437643
2764,02764.png,2,0.87779874
2765,02765.png,31,0.94021577
2766,02766.png,24,0.95968211
2767,02767.png,38,0.92097956
2768,02768.png,25,0.91751152
2769,02769.png,17,0.94454116
2770,02770.png,12,0.90804112
2771,02771.png,29,0.97560740
2772,02772.png,4,0.92752045
2773,02773.png,10,0.91347790
2774,02774.png,14,0.94393468
2775,02775.png,11,0.92388195
2776,02776.png,25,0.90207535
2777,02777.png,18,0.91998374
2778,02778.png,4,0.90217382
2779,02779.png,4,0.91992193
2780,02780.png,8,0.93306428
2781,02781.png,25,0.94496667
2782,02782.png,18,0.84970289
2783,02783.png,7,0.91568822
2784,02784.png,38,0.93073714
2785,02785.png,3,0.92819184
2786,02786.png,13,0.93113363
2787,02787.png,31,0.95997399
2788,02788.png,8,0.93083078
2789,02789.png,21,0.98686647
2790,02790.png,31,0.93448496
2791,02791.png,38,0.88194960
2792,02792.png,2,0.88414818
2793,02793.png,2,0.91813004
2794,02794.png,34,0.94789875
2795,02795.png,10,0.90756273
2796,02796.png,7,0.94713897
2797,02797.png,10,0.90337467
2798,02798.png,38,0.92753553
2799,02799.png,8,0.94952583
2800,02800.png,4,0.90900517
2801,02801.png,12,0.91775036
2802,02802.png,28,0.98850071
2803,02803.png,5,0.96307957
2804,02804.png,39,0.99110740
2805,02805.png,41,0.97846049
2806,02806.png,10,0.91076291
2807,02807.png,13,0.90809435
2808,02808.png,38,0.58443689
2809,02809.png,38,0.90704352
2810,02810.png,19,0.99128777
2811,02811.png,1,0.88258141
2812,02812.png,7,0.94139522
2813,02813.png,6,0.97334212
2814,02814.png,39,0.99009866
2815,02815.png,3,0.93164623
2816,02816.png,1,0.89823925
2817,02817.png,19,0.99469596
2818,02818.png,32,0.96878135
2819,02819.png,38,0.91647995
2820,02820.png,12,0.95309085
2821,02821.png,8,0.95328349
2822,02822.png,35,0.92835844
2823,02823.png,12,0.93150139
2824,02824.png,38,0.91003382
2825,02825.png,17,0.95050246
2826,02826.png,2,0.58626080
2827,02827.png,1,0.88672280
2828,02828.png,14,0.94461900
2829,02829.png,35,0.95501846
2830,02830.png,12,0.94299030
2831,02831.png,35,0.93989730
2832,02832.png,34,0.92979413
2833,02833.png,17,0.94946384
2834,02834.png,42,0.95988494
2835,02835.png,1,0.89163905
2836,02836.png,5,0.72042340
2837,02837.png,31,0.91973758
2838,02838.png,6,0.97430623
2839,02839.png,28,0.95103490
2840,02840.png,12,0.92233378
2841,02841.png,38,0.90781623
2842,02842.png,11,0.89160591
2843,02843.png,5,0.91987520
2844,02844.png,8,0.94134820
2845,02845.png,8,0.94504768
2846,02846.png,29,0.67411417
2847,02847.png,27,0.93902355
2848,02848.png,2,0.88908899
2849,02849.png,1,0.88694072
2850,02850.png,25,0.91021293
2851,02851.png,10,0.92389703
2852,02852.png,31,0.93658239
2853,02853.png,3,0.89675236
2854,02854.png,18,0.96153605
2855,02855.png,18,0.93498856
2856,02856.png,13,0.91047120
2857,02857.png,18,0.94394618
2858,02858.png,13,0.91751117
2859,02859.png,34,0.96779263
2860,02860.png,5,0.93765098
2861,02861.png,4,0.91201490
2862,02862.png,1,0.92102063
2863,02863.png,23,0.84368736
2864,02864.png,30,0.76784188
2865,02865.png,4,0.91961908
2866,02866.png,12,0.90922993
2867,02867.png,1,0.92268658
2868,02868.png,38,0.88345402
2869,02869.png,1,0.92356694
2870,02870.png,12,0.91622764
2871,02871.png,25,0.93362206
2872,02872.png,14,0.94052571
2873,02873.png,38,0.91657668
2874,02874.png,1,0.88413173
2875,02875.png,17,0.95311582
2876,02876.png,9,0.92160720
2877,02877.png,16,0.98968643
2878,02878.png,13,0.91415727
2879,02879.png,7,0.94420373
2880,02880.png,39,0.98334241
2881,02881.png,2,0.89422727
2882,02882.png,8,0.92328900
2883,02883.png,2,0.87891579
2884,02884.png,10,0.89297813
2885,02885.png,25,0.92544293
2886,02886.png,10,0.91621858
2887,02887.png,4,0.93369114
2888,02888.png,4,0.92788637
2889,02889.png,10,0.89068371
2890,02890.png,9,0.93016011
2891,02891.png,39,0.99096924
2892,02892.png,7,0.94780630
2893,02893.png,22,0.93843871
2894,02894.png,40,0.95950383
2895,02895.png,4,0.91092837
2896,02896.png,12,0.93344897
2897,02897.png,10,0.91077387
2898,02898.png,15,0.75885963
2899,02899.png,12,0.89993238
2900,02900.png,13,0.90502167
2901,02901.png,34,0.97709638
2902,02902.png,4,0.92744917
2903,02903.png,2,0.89739454
2904,02904.png,5,0.92487329
2905,02905.png,25,0.88209981
2906,02906.png,37,0.99396777
2907,02907.png,17,0.81494731
2908,02908.png,15,0.87097722
2909,02909.png,14,0.93348688
2910,02910.png,15,0.93601483
2911,02911.png,12,0.90736306
2912,02912.png,26,0.99460286
2913,02913.png,18,0.94298553
2914,02914.png,9,0.91466224
2915,02915.png,17,0.93855560
2916,02916.png,1,0.90590101
2917,02917.png,7,0.90641356
2918,02918.png,31,0.84739798
2919,02919.png,1,0.91370463
2920,02920.png,35,0.94513267
2921,02921.png,11,0.93717140
2922,02922.png,7,0.94916087
2923,02923.png,10,0.93749207
2924,02924.png,5,0.90220392
2925,02925.png,13,0.92374188
2926,02926.png,10,0.89921117
2927,02927.png,9,0.92624980
2928,02928.png,1,0.91256386
2929,02929.png,10,0.90733445
2930,02930.png,0,0.95561212
2931,02931.png,1,0.84579068
2932,02932.png,13,0.89353848
2933,02933.png,10,0.90165812
2934,02934.png,13,0.90712219
2935,02935.png,2,0.88787282
2936,02936.png,18,0.94143051
2937,02937.png,13,0.91466802
2938,02938.png,4,0.91741401
2939,02939.png,2,0.82105553
2940,02940.png,8,0.92331231
2941,02941.png,16,0.98602086
2942,02942.png,17,0.95099372
2943,02943.png,18,0.90766138
2944,02944.png,39,0.99483007
2945,02945.png,15,0.93631512
2946,02946.png,5,0.92603064
2947,02947.png,9,0.90219247
2948,02948.png,15,0.95635307
2949,02949.png,17,0.87778586
2950,02950.png,2,0.89192051
2951,02951.png,8,0.92610240
2952,02952.png,33,0.91975832
2953,02953.png,33,0.97174025
2954,02954.png,31,0.30989635
2955,02955.png,1,0.91914904
2956,02956.png,11,0.93248469
2957,02957.png,28,0.95166165
2958,02958.png,9,0.94029051
2959,02959.png,4,0.90515041
2960,02960.png,14,0.93427598
2961,02961.png,3,0.91732311
2962,02962.png,22,0.94082075
2963,02963.png,17,0.95234954
2964,02964.png,9,0.91117406
2965,02965.png,3,0.93575788
2966,02966.png,26,0.97878975
2967,02967.png,2,0.90151668
2968,02968.png,16,0.97979057
2969,02969.png,17,0.95697713
2970,02970.png,18,0.92604208
2971,02971.png,12,0.95326054
2972,02972.png,29,0.95333672
2973,02973.png,11,0.92418826
2974,02974.png,18,0.94500381
2975,02975.png,1,0.90068132
2976,02976.png,2,0.90551603
2977,02977.png,38,0.87361604
2978,02978.png,36,0.98776299
2979,02979.png,25,0.92922658
2980,02980.png,41,0.95585167
2981,02981.png,5,0.96680540
2982,02982.png,12,0.91110229
2983,02983.png,7,0.93480510
2984,02984.png,17,0.95081109
2985,02985.png,4,0.92794728
2986,02986.png,25,0.95669585
2987,02987.png,6,0.92034459
2988,02988.png,36,0.95181745
2989,02989.png,26,0.99208891
2990,02990.png,9,0.86933434
2991,02991.png,7,0.95398796
2992,02992.png,14,0.94946641
2993,02993.png,30,0.98188913
2994,02994.png,17,0.95487863
2995,02995.png,19,0.67987406
2996,02996.png,18,0.91832817
2997,02997.png,12,0.90867436
2998,02998.png,41,0.98762530
2999,02999.png,5,0.93508416
3000,03000.png,11,0.90734720
3001,03001.png,36,0.96574110
3002,03002.png,1,0.89546251
3003,03003.png,15,0.88986957
3004,03004.png,11,0.86869025
3005,03005.png,12,0.92853451
3006,03006.png,34,0.97583598
3007,03007.png,33,0.92657840
3008,03008.png,21,0.97252500
3009,03009.png,0,0.95813882
3010,03010.png,9,0.90911937
3011,03011.png,9,0.86340189
3012,03012.png,27,0.98780698
3013,03013.png,3,0.87263435
3014,03014.png,18,0.94020790
3015,03015.png,31,0.96371502
3016,03016.png,2,0.91014934
3017,03017.png,26,0.96880251
3018,03018.png,25,0.87990725
3019,03019.png,38,0.91745758
3020,03020.png,12,0.90097910
3021,03021.png,6,0.96568364
3022,03022.png,28,0.64852643
3023,03023.png,35,0.93495375
3024,03024.png,5,0.92293990
3025,03025.png,30,0.98150897
3026,03026.png,4,0.93103057
3027,03027.png,8,0.95639592
3028,03028.png,12,0.92204678
3029,03029.png,17,0.94571167
3030,03030.png,18,0.92768764
3031,03031.png,1,0.88492924
3032,03032.png,38,0.89889467
3033,03033.png,38,0.89879823
3034,03034.png,9,0.94167703
3035,03035.png,25,0.91723096
3036,03036.png,5,0.90262938
3037,03037.png,1,0.92426157
3038,03038.png,1,0.87215179
3039,03039.png,42,0.87033004
3040,03040.png,13,0.92081237
3041,03041.png,13,0.91514409
3042,03042.png,2,0.90211272
3043,03043.png,30,0.98324770
3044,03044.png,10,0.89612556
3045,03045.png,35,0.93432134
3046,03046.png,28,0.95975256
3047,03047.png,5,0.91949177
3048,03048.png,11,0.93376970
3049,03049.png,30,0.94556254
3050,03050.png,11,0.91979986
3051,03051.png,1,0.88299268
3052,03052.png,25,0.93290812
3053,03053.png,38,0.89636177
3054,03054.png,38,0.91531676
3055,03055.png,31,0.92074978
3056,03056.png,19,0.99422705
3057,03057.png,13,0.86868107
3058,03058.png,21,0.97054392
3059,03059.png,20,0.97275406
3060,03060.png,8,0.93365121
3061,03061.png,38,0.91821820
3062,03062.png,22,0.93967181
3063,03063.png,28,0.98979771
3064,03064.png,12,0.93225867
3065,03065.png,17,0.94900572
3066,03066.png,12,0.90547878
3067,03067.png,35,0.94392484
3068,03068.png,10,0.87674505
3069,03069.png,13,0.89682299
3070,03070.png,12,0.88996983
3071,03071.png,1,0.92334491
3072,03072.png,2,0.83982712
3073,03073.png,10,0.89862359
3074,03074.png,5,0.90066117
3075,03075.png,13,0.92126662
3076,03076.png,34,0.91471201
3077,03077.png,2,0.78963584
3078,03078.png,2,0.87224400
3079,03079.png,17,0.94653010
3080,03080.png,9,0.93041688
3081,03081.png,13,0.93216670
3082,03082.png,34,0.97414196
3083,03083.png,2,0.87978727
3084,03084.png,13,0.89139414
3085,03085.png,10,0.90256852
3086,03086.png,8,0.75423938
3087,03087.png,4,0.93403035
3088,03088.png,38,0.91308641
3089,03089.png,10,0.90415949
3090,03090.png,4,0.92386264
3091,03091.png,1,0.91174400
3092,03092.png,33,0.95388222
3093,03093.png,2,0.90296948
3094,03094.png,14,0.94084269
3095,03095.png,35,0.93510896
3096,03096.png,10,0.91159308
3097,03097.png,13,0.90429181
3098,03098.png,2,0.27961394
3099,03099.png,5,0.92305362
3100,03100.png,35,0.92892724
3101,03101.png,18,0.93341893
3102,03102.png,25,0.92136377
3103,03103.png,40,0.92042905
3104,03104.png,3,0.91530907
3105,03105.png,13,0.87928587
3106,03106.png,31,0.93042445
3107,03107.png,22,0.92868716
3108,03108.png,38,0.92543477
3109,03109.png,39,0.99149162
3110,03110.png,2,0.91738820
3111,03111.png,25,0.93293142
3112,03112.png,29,0.76826042
3113,03113.png,11,0.93889248
3114,03114.png,29,0.43504992
3115,03115.png,12,0.91735774
3116,03116.png,17,0.95741022
3117,03117.png,36,0.97010148
3118,03118.png,1,0.92229176
3119,03119.png,38,0.91704494
3120,03120.png,2,0.82985359
3121,03121.png,8,0.94002098
3122,03122.png,18,0.94368476
3123,03123.png,4,0.92059582
3124,03124.png,10,0.92372882
3125,03125.png,7,0.94276446
3126,03126.png,38,0.90217036
3127,03127.png,14,0.92967004
3128,03128.png,10,0.90831059
3129,03129.png,38,0.93037593
3130,03130.png,9,0.90422583
3131,03131.png,14,0.94782609
3132,03132.png,1,0.92046148
3133,03133.png,25,0.93855393
3134,03134.png,14,0.94594830
3135,03135.png,1,0.87179476
3136,03136.png,1,0.91816771
3137,03137.png,25,0.92657185
3138,03138.png,7,0.90838444
3139,03139.png,10,0.88169038
3140,03140.png,5,0.90078855
3141,03141.png,40,0.93494707
3142,03142.png,28,0.97042793
3143,03143.png,19,0.97385877
3144,03144.png,4,0.92935240
3145,03145.png,9,0.91358614
3146,03146.png,3,0.92822236
3147,03147.png,1,0.70529962
3148,03148.png,35,0.94727647
3149,03149.png,2,0.87860215
3150,03150.png,22,0.98147261
3151,03151.png,2,0.90385550
3152,03152.png,8,0.42670634
3153,03153.png,1,0.89046615
3154,03154.png,14,0.94169945
3155,03155.png,4,0.93096662
3156,03156.png,3,0.90787923
3157,03157.png,11,0.90676677
3158,03158.png,10,0.90103656
3159,03159.png,5,0.93878329
3160,03160.png,29,0.97951460
3161,03161.png,10,0.88990712
3162,03162.png,33,0.90989679
3163,03163.png,38,0.87551904
3164,03164.png,12,0.91447568
3165,03165.png,17,0.95027441
3166,03166.png,16,0.99059403
3167,03167.png,12,0.92689323
3168,03168.png,3,0.88379264
3169,03169.png,4,0.93206131
3170,03170.png,10,0.90550333
3171,03171.png,8,0.92591625
3172,03172.png,18,0.85641348
3173,03173.png,38,0.65831500
3174,03174.png,35,0.91924107
3175,03175.png,1,0.92200845
3176,03176.png,17,0.95215130
3177,03177.png,26,0.94417799
3178,03178.png,34,0.90527856
3179,03179.png,7,0.91673547
3180,03180.png,8,0.93362975
3181,03181.png,10,0.87450117
3182,03182.png,7,0.93496364
3183,03183.png,17,0.95241851
3184,03184.png,3,0.89479834
3185,03185.png,12,0.89526927
3186,03186.png,13,0.87390512
3187,03187.png,31,0.94902718
3188,03188.png,36,0.96152020
3189,03189.png,7,0.93204319
3190,03190.png,8,0.94188851
3191,03191.png,12,0.90597880
3192,03192.png,3,0.92144758
3193,03193.png,5,0.90532249
3194,03194.png,24,0.99345773
3195,03195.png,11,0.90986544
3196,03196.png,28,0.97550368
3197,03197.png,2,0.90847421
3198,03198.png,1,0.91971004
3199,03199.png,5,0.89446044
3200,03200.png,5,0.90681106
3201,03201.png,9,0.39204210
3202,03202.png,1,0.91604781
3203,03203.png,13,0.90719068
3204,03204.png,13,0.93515325
3205,03205.png,13,0.92206144
3206,03206.png,7,0.93737632
3207,03207.png,31,0.95765436
3208,03208.png,1,0.90856862
3209,03209.png,2,0.88233429
3210,03210.png,7,0.91400063
3211,03211.png,1,0.92201602
3212,03212.png,2,0.89034349
3213,03213.png,12,0.92193556
3214,03214.png,2,0.88491094
3215,03215.png,4,0.92506683
3216,03216.png,11,0.90736443
3217,03217.png,24,0.99162275
3218,03218.png,38,0.90770066
3219,03219.png,10,0.91773999
3220,03220.png,24,0.80057496
3221,03221.png,26,0.97673219
3222,03222.png,6,0.94928288
3223,03223.png,4,0.91627628
3224,03224.png,11,0.68900585
3225,03225.png,23,0.87352395
3226,03226.png,4,0.93645495
3227,03227.png,35,0.94032097
3228,03228.png,7,0.93430698
3229,03229.png,15,0.93159729
3230,03230.png,31,0.95763624
3231,03231.png,23,0.91671872
3232,03232.png,11,0.91006857
3233,03233.png,25,0.94053584
3234,03234.png,18,0.94816703
3235,03235.png,27,0.95030862
3236,03236.png,41,0.96851492
3237,03237.png,1,0.88861412
3238,03238.png,23,0.60371357
3239,03239.png,8,0.92875665
3240,03240.png,4,0.93552184
3241,03241.png,15,0.88987237
3242,03242.png,7,0.95853442
3243,03243.png,25,0.94502032
3244,03244.png,12,0.89777964
3245,03245.png,9,0.93794966
3246,03246.png,20,0.97560829
3247,03247.png,1,0.91504955
3248,03248.png,1,0.92239022
3249,03249.png,11,0.94095647
3250,03250.png,27,0.68072641
3251,03251.png,13,0.92561191
3252,03252.png,13,0.93195426
3253,03253.png,15,0.94239175
3254,03254.png,35,0.93974203
3255,03255.png,25,0.94659966
3256,03256.png,11,0.93361717
3257,03257.png,8,0.87164414
3258,03258.png,36,0.97590989
3259,03259.png,2,0.86504233
3260,03260.png,10,0.94598800
3261,03261.png,12,0.91820371
3262,03262.png,2,0.90432924
3263,03263.png,3,0.92212701
3264,03264.png,34,0.87864453
3265,03265.png,16,0.98921680
3266,03266.png,8,0.93501222
3267,03267.png,10,0.89401031
3268,03268.png,12,0.91736412
3269,03269.png,9,0.89531267
3270,03270.png,11,0.90241414
3271,03271.png,11,0.93694663
3272,03272.png,35,0.81911689
3273,03273.png,30,0.95649558
3274,03274.png,40,0.93606287
3275,03275.png,4,0.92442685
3276,03276.png,2,0.91918063
3277,03277.png,1,0.90973163
3278,03278.png,18,0.92409354
3279,03279.png,17,0.94771290
3280,03280.png,35,0.96257079
3281,03281.png,0,0.95790297
3282,03282.png,2,0.90562111
3283,03283.png,12,0.91997993
3284,03284.png,12,0.88592291
3285,03285.png,12,0.87872386
3286,03286.png,14,0.95867932
3287,03287.png,8,0.85377741
3288,03288.png,31,0.94792753
3289,03289.png,1,0.93135631
3290,03290.png,26,0.99196857
3291,03291.png,7,0.92179561
3292,03292.png,10,0.90787089
3293,03293.png,5,0.92506009
3294,03294.png,21,0.98047191
3295,03295.png,13,0.91472375
3296,03296.png,3,0.89896142
3297,03297.png,13,0.90634352
3298,03298.png,18,0.86594409
3299,03299.png,2,0.88226968
3300,03300.png,25,0.92855495
3301,03301.png,10,0.91086078
3302,03302.png,1,0.90199214
3303,03303.png,6,0.84789777
3304,03304.png,1,0.90232569
3305,03305.png,7,0.92374688
3306,03306.png,34,0.87870729
3307,03307.png,14,0.94277400
3308,03308.png,7,0.93123287
3309,03309.png,2,0.92040306
3310,03310.png,25,0.93027604
3311,03311.png,15,0.93253070
3312,03312.png,8,0.93354785
3313,03313.png,33,0.95281404
3314,03314.png,10,0.88532615
3315,03315.png,10,0.91582727
3316,03316.png,3,0.92058015
3317,03317.png,17,0.94481307
3318,03318.png,13,0.94454628
3319,03319.png,11,0.91633898
3320,03320.png,25,0.95146769
3321,03321.png,1,0.90288395
3322,03322.png,15,0.92737854
3323,03323.png,1,0.91103518
3324,03324.png,35,0.93157607
3325,03325.png,14,0.95956397
3326,03326.png,9,0.92913109
3327,03327.png,13,0.91331017
3328,03328.png,9,0.93120539
3329,03329.png,25,0.92147684
3330,03330.png,4,0.90008241
3331,03331.png,1,0.93947572
3332,03332.png,7,0.89394677
3333,03333.png,31,0.93572748
3334,03334.png,3,0.89503634
3335,03335.png,1,0.87684262
3336,03336.png,2,0.89279813
3337,03337.png,19,0.97853160
3338,03338.png,18,0.94678724
3339,03339.png,38,0.90811509
3340,03340.png,0,0.95671988
3341,03341.png,39,0.99375159
3342,03342.png,3,0.90480900
3343,03343.png,15,0.93022621
3344,03344.png,12,0.92533535
3345,03345.png,2,0.92794502
3346,03346.png,3,0.91347599
3347,03347.png,35,0.94078636
3348,03348.png,5,0.94408619
3349,03349.png,11,0.93034959
3350,03350.png,3,0.92429751
3351,03351.png,1,0.86649328
3352,03352.png,9,0.92938381
3353,03353.png,37,0.98792040
3354,03354.png,12,0.90289688
3355,03355.png,7,0.90369213
3356,03356.png,2,0.87739760
3357,03357.png,38,0.82322186
3358,03358.png,22,0.94088292
3359,03359.png,16,0.97363132
3360,03360.png,41,0.97980899
3361,03361.png,31,0.95196122
3362,03362.png,25,0.93520653
3363,03363.png,29,0.95742089
3364,03364.png,10,0.89272714
3365,03365.png,16,0.98175323
3366,03366.png,2,0.91760176
3367,03367.png,29,0.97369951
3368,03368.png,13,0.90447253
3369,03369.png,22,0.93980634
3370,03370.png,12,0.91624755
3371,03371.png,12,0.89077407
3372,03372.png,9,0.93404460
3373,03373.png,19,0.38961288
3374,03374.png,15,0.94755417
3375,03375.png,13,0.91467983
3376,03376.png,3,0.90033561
3377,03377.png,12,0.91192734
3378,03378.png,40,0.86902976
3379,03379.png,25,0.91893172
3380,03380.png,38,0.88022041
3381,03381.png,10,0.90479112
3382,03382.png,1,0.91119045
3383,03383.png,11,0.89174342
3384,03384.png,4,0.95122349
3385,03385.png,36,0.96208811
3386,03386.png,42,0.92651576
3387,03387.png,30,0.95754302
3388,03388.png,22,0.93967098
3389,03389.png,2,0.42858151
3390,03390.png,4,0.90964454
3391,03391.png,31,0.93397129
3392,03392.png,4,0.92710024
3393,03393.png,9,0.90124643
3394,03394.png,28,0.98347485
3395,03395.png,13,0.89345622
3396,03396.png,13,0.93144214
3397,03397.png,16,0.98109621
3398,03398.png,7,0.93816751
3399,03399.png,5,0.91925991
3400,03400.png,3,0.91749978
3401,03401.png,9,0.91683304
3402,03402.png,15,0.94917214
3403,03403.png,14,0.94875175
3404,03404.png,9,0.92337561
3405,03405.png,19,0.99240994
3406,03406.png,5,0.93897057
3407,03407.png,5,0.89531308
3408,03408.png,1,0.88458753
